adcode,address,city,id,lat,lng,name,shape
310113,江杨北路1568弄1,上海市,B0015783F9,31.39858,121.436351,万业紫辰苑,"121.441335,31.398148_121.441325,31.398137_121.441304,31.398135_121.441279,31.398141_121.440776,31.398275_121.44035,31.398365_121.439935,31.398424_121.439652,31.398456_121.439389,31.398477_121.438904,31.398488_121.438652,31.398489_121.438133,31.398467_121.437468,31.398386_121.436977,31.398293_121.436763,31.398247_121.436575,31.398178_121.435214,31.397665_121.434876,31.397505_121.434446,31.39726_121.434038,31.397006_121.433881,31.396874_121.433401,31.396468_121.433106,31.396218_121.432903,31.395986_121.432649,31.395709_121.43241,31.395392_121.432202,31.395064_121.431993,31.394651_121.431977,31.394646_121.43195,31.394647_121.43193,31.394658_121.431914,31.394673_121.431902,31.394692_121.43121,31.396507_121.431205,31.396535_121.43121,31.396554_121.431231,31.396577_121.431258,31.396592_121.431905,31.396831_121.433564,31.397464_121.433025,31.398542_121.433022,31.398563_121.433028,31.398582_121.433041,31.398593_121.433059,31.398603_121.434379,31.399078_121.434403,31.39908_121.434426,31.399075_121.434438,31.399066_121.43445,31.399055_121.434567,31.398822_121.43544,31.399109_121.436153,31.39935_121.435802,31.400116_121.435797,31.400142_121.435799,31.400166_121.435808,31.400183_121.435831,31.400203_121.436687,31.400387_121.437111,31.400454_121.437561,31.400488_121.438188,31.40052_121.438986,31.400544_121.439365,31.400531_121.44047,31.400469_121.441054,31.398938_121.441341,31.398163_121.441335,31.398148"
310113,万业·紫辰苑C区(白沙园路北),上海市,B0FFI8CQVA,31.396284,121.432453,万业·紫辰苑C区,"121.431811,31.395011_121.431926,31.39468_121.431982,31.394656_121.432194,31.395075_121.432398,31.395394_121.432623,31.395696_121.433098,31.396218_121.433666,31.396717_121.433862,31.396875_121.43357,31.39744_121.432127,31.396905_121.432105,31.39683_121.431413,31.3966_121.431305,31.396449_121.431811,31.395011"
310112,吴泾镇莲花南路红绿灯附近,上海市,B0FFF01W5I,31.038405,121.445443,万乐城,"121.443856,31.039045_121.443851,31.039069_121.443851,31.039098_121.443867,31.039121_121.443906,31.039143_121.44566,31.039764_121.445703,31.03977_121.445738,31.039762_121.44579,31.039731_121.44621,31.039048_121.446674,31.038214_121.446677,31.038172_121.446674,31.038142_121.446661,31.038098_121.446646,31.038058_121.446634,31.038016_121.44663,31.037969_121.446655,31.037923_121.446679,31.037877_121.446693,31.037843_121.446686,31.037807_121.446577,31.037673_121.446231,31.037273_121.445668,31.036836_121.44562,31.036804_121.445561,31.036783_121.445505,31.036832_121.44518,31.037346_121.444941,31.0377_121.444354,31.038406_121.443856,31.039045"
310110,佳木斯路321弄(近营口路),上海市,B001518057,31.294648,121.536892,万佳苑,"121.537469,31.294493_121.537405,31.294455_121.536158,31.293669_121.535616,31.2942_121.536416,31.294836_121.537429,31.295642_121.538175,31.294974_121.537719,31.294669_121.53753,31.294533_121.537469,31.294493"
310112,七莘路2855号,上海市,B0FFGFB0LU,31.148707,121.350898,万兆家园,"121.351498,31.147232_121.350851,31.147116_121.350837,31.147226_121.350816,31.147342_121.350765,31.14739_121.350593,31.147509_121.350449,31.147646_121.349923,31.147319_121.34942,31.147977_121.349232,31.148233_121.348536,31.149083_121.348462,31.149254_121.349108,31.1494_121.349543,31.149498_121.3501,31.149764_121.350952,31.150286_121.351452,31.150623_121.351753,31.150266_121.351573,31.150145_121.352571,31.149056_121.352773,31.149188_121.353142,31.1488_121.352351,31.14828_121.352786,31.147784_121.351938,31.147351_121.351498,31.147232"
310112,七莘路2885号,上海市,B00155D7JZ,31.150451,121.349372,莱茵清境,"121.349498,31.150678_121.350017,31.150859_121.350085,31.150767_121.350237,31.150743_121.350642,31.150978_121.350937,31.150615_121.350711,31.150449_121.350423,31.150252_121.350146,31.150105_121.349926,31.15001_121.34983,31.149947_121.349426,31.149786_121.349011,31.149662_121.348772,31.149612_121.348478,31.149559_121.348138,31.149542_121.34798,31.149992_121.349244,31.150361_121.348623,31.151846_121.34871,31.151968_121.348795,31.152021_121.348895,31.152033_121.34901,31.151807_121.349109,31.151608_121.34923,31.151316_121.349498,31.150678"
310116,学府路1387号,上海市,B0FFFA2POM,30.74279,121.319911,万和家园,"121.318401,30.741394_121.317746,30.742991_121.321458,30.744279_121.321509,30.744278_121.321538,30.744252_121.321838,30.742358_121.318401,30.741394"
310117,莘松路1435弄1-14号,上海市,B00155L4AA,31.092381,121.339887,万宇漓水花苑,"121.339829,31.09319_121.339255,31.092965_121.339927,31.091578_121.340527,31.091808_121.339829,31.09319"
310117,新南街301弄-1-34号,上海市,B00156DGZP,31.061302,121.31533,万宇·阳光苑,"121.316263,31.061196_121.316319,31.061185_121.316211,31.060645_121.314271,31.060714_121.3143,31.061538_121.314648,31.061546_121.314669,31.061842_121.314698,31.061988_121.314718,31.062118_121.316386,31.061799_121.316263,31.061196"
310101,重庆南路205弄1-116号,上海市,B001557YVF,31.214016,121.471303,万宜坊(重庆南路),"121.470954,31.214453_121.470932,31.214319_121.470928,31.214097_121.471,31.214103_121.471834,31.214278_121.471895,31.214049_121.47193,31.21398_121.471973,31.213817_121.471993,31.213753_121.471635,31.213743_121.471229,31.213739_121.470876,31.21374_121.470794,31.213796_121.470746,31.213882_121.470713,31.213987_121.470827,31.214628_121.47095,31.214628_121.470967,31.214495_121.47097,31.214474_121.470954,31.214453"
310116,"卫镇板桥路城东路45号,城河路273号",上海市,B0015273CB,30.731522,121.326534,万寿新村(城河路),"121.326244,30.730404_121.326013,30.731072_121.325573,30.732289_121.3256,30.732325_121.326912,30.73263_121.32743,30.730644_121.326244,30.730404"
310118,万寿一路与万寿路交叉口西150米,上海市,B00155L48Z,31.155683,121.107833,万寿新村4区,"121.106993,31.153638_121.106594,31.153883_121.10667,31.15448_121.106856,31.154918_121.106961,31.155393_121.106908,31.155912_121.106918,31.156803_121.107448,31.156942_121.109213,31.156884_121.108948,31.155269_121.108402,31.155208_121.108492,31.154633_121.107288,31.154561_121.106993,31.153638"
310118,青浦镇,上海市,B001523C84,31.159307,121.110611,万寿新村七区,"121.109852,31.159059_121.110094,31.158956_121.110313,31.158921_121.110316,31.158776_121.110348,31.158648_121.110776,31.158577_121.110979,31.158526_121.111211,31.158453_121.111203,31.158574_121.111352,31.158592_121.111313,31.159181_121.111243,31.159822_121.111164,31.159866_121.110879,31.159875_121.110543,31.159917_121.110333,31.160064_121.109862,31.160069_121.109852,31.159059"
310118,青赵公路170号,上海市,B0FFF2JUMM,31.154722,121.110903,万寿新村一区,"121.111523,31.153906_121.111356,31.154471_121.111435,31.154508_121.111393,31.154672_121.11108,31.154757_121.111042,31.154769_121.111041,31.154831_121.111225,31.155155_121.111496,31.155479_121.111547,31.155598_121.11119,31.15563_121.110342,31.155522_121.110401,31.154999_121.110396,31.154898_121.110396,31.154782_121.110603,31.153761_121.111523,31.153906"
310118,万寿二路与万寿路交叉口东南150米,上海市,B00155F1OM,31.157681,121.111228,万寿新村六区,"121.112382,31.158262_121.112371,31.158027_121.112053,31.158015_121.112014,31.157995_121.111992,31.157942_121.111965,31.157624_121.11183,31.156924_121.111726,31.156852_121.111389,31.156863_121.110465,31.15694_121.110581,31.157928_121.110389,31.157936_121.110322,31.158436_121.110713,31.158494_121.111278,31.158313_121.112382,31.158262"
310118,万寿二路34号(万寿路220弄),上海市,B001557YTI,31.159072,121.111812,万寿新村玫瑰园,"121.112348,31.158341_121.111267,31.158384_121.111219,31.158423_121.111209,31.158569_121.111359,31.158587_121.11134,31.158934_121.111317,31.159278_121.111284,31.159542_121.111262,31.159817_121.111317,31.16004_121.111709,31.159975_121.11169,31.159826_121.111948,31.159792_121.111914,31.159481_121.112452,31.159443_121.112407,31.158368_121.112348,31.158341"
310118,万寿一路与万寿路交叉口东北150米,上海市,B001521B51,31.156186,121.11022,万寿新村3区,"121.109108,31.155544_121.109205,31.155503_121.110066,31.155567_121.110053,31.155753_121.110286,31.155762_121.11031,31.155588_121.111219,31.155652_121.111254,31.156311_121.111273,31.156754_121.111219,31.156781_121.10946,31.156825_121.109385,31.156781_121.109108,31.155544"
310118,万寿路与青赵公路交叉口东北150米,上海市,B00154DV01,31.154507,121.109862,万寿新村2区,"121.109471,31.15493_121.10942,31.155403_121.110253,31.155496_121.110286,31.154926_121.110299,31.154751_121.110315,31.154564_121.110461,31.154035_121.110506,31.153772_121.109606,31.15362_121.109544,31.153871_121.109286,31.153816_121.109156,31.154397_121.109491,31.154454_121.109445,31.154628_121.109471,31.15493"
310109,华严路58弄-1-64号,上海市,B00156DB04,31.303547,121.473517,万峰小区(华严路),"121.472882,31.303074_121.473581,31.303091_121.473573,31.303294_121.474274,31.303306_121.474252,31.30393_121.472861,31.30391_121.472882,31.303074"
310109,车站北路188弄之1-12号,上海市,B00155L4QP,31.297596,121.478842,万峰嘉苑,"121.478326,31.297938_121.479419,31.297943_121.479335,31.297259_121.478298,31.297231_121.478326,31.297938"
310109,广灵四路881弄1-54号,上海市,B00154DDY3,31.282804,121.462241,万峰梦湖苑,"121.462726,31.280748_121.461973,31.280656_121.461925,31.280863_121.461729,31.281333_121.461604,31.281623_121.46149,31.281941_121.461455,31.282199_121.461495,31.282467_121.461637,31.282979_121.461733,31.283735_121.461776,31.283882_121.461896,31.284559_121.462904,31.284945_121.462998,31.284772_121.462998,31.284642_121.462729,31.282742_121.462718,31.282327_121.462675,31.281919_121.462649,31.281768_121.462633,31.281513_121.462638,31.281295_121.462703,31.281109_121.462715,31.280978_121.462726,31.280748"
310109,万安路1213弄1-85号,上海市,B00155L2J3,31.301589,121.468838,万康小区,"121.46942,31.302083_121.46953,31.302093_121.470058,31.3021_121.470069,31.301113_121.468864,31.301032_121.468476,31.300922_121.467861,31.300769_121.467785,31.300839_121.467853,31.302319_121.468564,31.302305_121.468736,31.302268_121.469144,31.302141_121.469267,31.302084_121.46942,31.302083"
310113,绥化路265弄1-139号,上海市,B00156EQ3P,31.406627,121.427563,万昇家园,"121.428579,31.40718_121.42885,31.406156_121.428783,31.40614_121.42839,31.406057_121.427884,31.405954_121.426783,31.405665_121.426705,31.405699_121.426654,31.40576_121.426268,31.407093_121.428449,31.407584_121.428579,31.40718"
310110,双阳路490弄1-5号,上海市,B00155L2U9,31.283574,121.530476,万昌大厦(双阳路),"121.530701,31.283767_121.530758,31.283715_121.530839,31.283506_121.530244,31.283345_121.530116,31.283645_121.53062,31.283786_121.530701,31.283767"
310106,万春街162弄56支弄12-22号,上海市,B00155KKPO,31.228483,121.437709,万春小区,"121.437018,31.228648_121.437229,31.228122_121.437268,31.228104_121.438432,31.228458_121.438373,31.228569_121.438391,31.228624_121.43828,31.22883_121.438221,31.228833_121.437408,31.228568_121.437377,31.228573_121.437315,31.228732_121.437018,31.228648"
310116,廊下镇漕廊公路6825弄,上海市,B001557YMX,30.786173,121.223528,万春苑,"121.220986,30.788115_121.221174,30.788178_121.222161,30.788198_121.223247,30.788219_121.224057,30.788092_121.224135,30.78838_121.224242,30.788417_121.224787,30.78838_121.22505,30.788343_121.22505,30.788159_121.224848,30.787843_121.224824,30.787726_121.225009,30.787731_121.225192,30.787761_121.22527,30.78812_121.225369,30.788152_121.225583,30.788095_121.225632,30.787811_121.225557,30.787385_121.225999,30.787224_121.226179,30.786521_121.225253,30.786279_121.224687,30.786134_121.224647,30.786044_121.224679,30.785966_121.225098,30.785931_121.22528,30.78526_121.225557,30.784085_121.225444,30.784009_121.224779,30.783839_121.22395,30.783774_121.223883,30.783647_121.222341,30.78367_121.222319,30.783721_121.222464,30.784429_121.222402,30.784569_121.222169,30.78476_121.221879,30.784938_121.221654,30.785265_121.221348,30.786461_121.22137,30.786482_121.221941,30.786502_121.221957,30.786634_121.221356,30.786608_121.221303,30.786636_121.220967,30.788019_121.220986,30.788115"
310106,万春街63弄35支弄1-13号,上海市,B00155KSJO,31.229194,121.435241,万春街63弄小区,"121.435241,31.22941_121.435617,31.229545_121.435709,31.229273_121.43561,31.229239_121.435599,31.229218_121.435648,31.229044_121.435566,31.228991_121.435413,31.228967_121.435241,31.228831_121.435054,31.228945_121.434972,31.228984_121.43483,31.229_121.434681,31.229206_121.435188,31.229489_121.435241,31.22941"
310107,金沙江路2098弄3-84号,上海市,B00155L3AA,31.237628,121.371175,万景园(万镇路),"121.372963,31.238562_121.371573,31.236042_121.371505,31.235942_121.371406,31.235904_121.371314,31.235893_121.371203,31.235931_121.370665,31.2362_121.3707,31.236261_121.370776,31.236319_121.370793,31.236377_121.370636,31.236618_121.370508,31.236587_121.370441,31.236491_121.370367,31.236501_121.370307,31.236498_121.370207,31.236469_121.370101,31.236452_121.369411,31.23677_121.369316,31.236838_121.369285,31.236928_121.369318,31.237037_121.369993,31.238118_121.370443,31.238933_121.370546,31.238995_121.37134,31.238591_121.371439,31.238581_121.371558,31.238643_121.37203,31.239224_121.372105,31.239227_121.372262,31.23918_121.37288,31.238882_121.372959,31.238804_121.372998,31.23875_121.373011,31.238675_121.372963,31.238562"
310112,七莘路3128弄25支弄、七莘路3128弄38支弄,上海市,B00155L4AF,31.158185,121.347664,万泰公寓,"121.34668,31.158415_121.347286,31.15735_121.347324,31.157313_121.347369,31.157308_121.347458,31.157329_121.348649,31.157956_121.348314,31.158569_121.347955,31.159091_121.347087,31.158633_121.34668,31.158415"
310106,乌鲁木齐北路480号,上海市,B00155LB19,31.217975,121.443232,万泰国际,"121.442903,31.217729_121.442878,31.217784_121.4428,31.218094_121.442865,31.21814_121.443413,31.218221_121.443565,31.218239_121.443647,31.217792_121.442903,31.217729"
310112,七莘路2299弄,上海市,B00155QL2U,31.1426,121.355684,万泰花园,"121.354242,31.142599_121.3563,31.143506_121.356646,31.14295_121.356801,31.142737_121.357332,31.142978_121.357622,31.142521_121.357622,31.142452_121.357166,31.142372_121.356886,31.142707_121.356827,31.142695_121.356748,31.142776_121.356137,31.142495_121.356301,31.142194_121.356243,31.142138_121.35458,31.14182_121.354318,31.142231_121.354427,31.142288_121.354242,31.142599"
310112,莲花路755弄,上海市,B00156Z0MN,31.147657,121.397498,万源城1期,"121.395854,31.148554_121.396235,31.148159_121.396492,31.147801_121.396699,31.147459_121.396873,31.147083_121.39701,31.146699_121.397093,31.146415_121.39719,31.145944_121.398649,31.146516_121.398732,31.146591_121.398761,31.146679_121.398761,31.146757_121.398383,31.147923_121.39812,31.148692_121.397997,31.149038_121.39797,31.149087_121.397927,31.149139_121.397868,31.149176_121.39782,31.149183_121.397739,31.149181_121.395854,31.148554"
310112,,上海市,B0FFFDRYNN,31.146584,121.394264,万源城,"121.389132,31.150398_121.389326,31.150537_121.396416,31.152338_121.396720,31.152339_121.396908,31.152194_121.398465,31.147701_121.399524,31.144523_121.399639,31.144138_121.399447,31.143829_121.395806,31.141593_121.391953,31.140666_121.391644,31.140627_121.391432,31.140859_121.390142,31.145982_121.389129,31.150195_121.389132,31.150398"
