address,city,date,district,hotpot,href,info,level,op,price,size,structure,tax,title,year,avg_price
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19092414310100106513.html,高楼层(共21层)|2007年建|2室1厅|73平米|南,高楼层(共21层),南,48.0,73.0,2室1厅,0,康泰佳苑 2室1厅 南,2007,0.65753424
金翠园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18101114310100292616.html,中楼层(共11层)|2012年建|3室2厅|85平米|南北,中楼层(共11层),南北,52.0,85.0,3室2厅,0,金翠园 3室2厅 南 北,2012,0.6117647
翡翠城市花园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19082414310100107236.html,高楼层(共6层)2室2厅|75平米|南,高楼层(共6层,南,48.0,75.0,2室2厅,0,马鞍山翡翠城市花园精装房出售！！！！！！！！！！,0,0.64
金翠园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18111014310100101620.html,高楼层(共11层)|2012年建|3室2厅|84.24平米|南,高楼层(共11层),南,52.0,84.24,3室2厅,0,金翠园新空毛坯小三居，户型，楼层优质。采光充足。,2012,0.61728394
翡翠城市花园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19061414310100107346.html,中楼层(共6层)|2005年建|2室1厅|73平米|南,中楼层(共6层),南,51.0,73.0,2室1厅,0,翡翠城市花园 2室1厅 南,2005,0.69863015
鸳鸯二村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101314310100106980.html,高楼层(共7层)2室1厅|59平米|南,高楼层(共7层,南,16.0,59.0,2室1厅,0,鸳鸯二村 2室1厅 南,0,0.27118644
万达中央华城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19053114310100106011.html,高楼层(共33层)3室2厅|117平米|南北,高楼层(共33层,南北,116.0,117.0,3室2厅,0,万达中央华城 3室2厅 南 北,0,0.991453
鸳鸯小区三村(红旗中路),马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19060514310100100783.html,高楼层(共6层)3室1厅|105平米|南,高楼层(共6层,南,46.0,105.0,3室1厅,0,鸳鸯小区三村(红旗中路) 3室1厅 南,0,0.43809524
深业华府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19103114310100106920.html,高楼层(共33层)|2010年建|4室2厅|182平米|南,高楼层(共33层),南,178.0,182.0,4室2厅,0,深业华府大平层，东边户采光好，诚心出售,2010,0.978022
鸳鸯二村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19102814310100101674.html,高楼层(共7层)3室1厅|103平米|南,高楼层(共7层,南,62.0,103.0,3室1厅,0,鸳鸯二村 3室1厅 南,0,0.60194176
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19093014310100105795.html,中楼层(共6层)3室2厅|147.68平米|南,中楼层(共6层,南,148.0,147.68,3室2厅,0,康泰佳苑 3室2厅 南,0,1.0021669
春天花园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19032614310100102830.html,中楼层(共11层)2室2厅|112平米|南北,中楼层(共11层,南北,72.0,112.0,2室2厅,0,出售春天花园4楼112平72万房。,0,0.64285713
鹊桥小区,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18101114310100192078.html,低楼层(共6层)|2004年建|2室1厅|58平米|南,低楼层(共6层),南,37.0,58.0,2室1厅,0,鹊桥小区 一楼 方便出行 中等装修 可以拎包入住,2004,0.63793105
万达荣府1号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19091114310100103225.html,低楼层(共31层)3室2厅|90平米|南,低楼层(共31层,南,81.8,90.0,3室2厅,0,万达荣府毛坯小三房，三开间朝南，户型很好！,0,0.90888894
映翠花园五村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19110314310100103332.html,高楼层(共6层)2室2厅|84.5平米|南,高楼层(共6层,南,48.0,84.5,2室2厅,0,映翠花园五村 2室2厅 南,0,0.56804734
深业华府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18120814310100103156.html,中楼层(共33层)|2015年建|2室2厅|92平米|南,中楼层(共33层),南,86.0,92.0,2室2厅,0,深业华府  2室2厅  小区环境优雅,2015,0.9347826
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19102514310100101425.html,低楼层(共6层)3室2厅|138.5平米|南,低楼层(共6层,南,147.0,138.5,3室2厅,0,康泰佳苑 3室2厅 南,0,1.0613718
钢城花园三村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19082814310100100664.html,高楼层(共6层)3室2厅|127平米|南,高楼层(共6层,南,86.0,127.0,3室2厅,0,此房满五且唯一，税费只有1.5%,0,0.6771653
春晖悦府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101514310100104758.html,低楼层(共7层)4室2厅|172.4平米|南,低楼层(共7层,南,243.0,172.4,4室2厅,0,春晖悦府 4室2厅 南,0,1.4095128
映翠花园五村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19111214310100108293.html,中楼层(共6层)2室2厅|75平米|南,中楼层(共6层,南,50.0,75.0,2室2厅,0,映翠花园五村 2室2厅 南,0,0.6666667
盛族家园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19072214310100106019.html,低楼层(共12层)|2015年建|3室2厅|143.6平米|南,低楼层(共12层),南,100.0,143.6,3室2厅,0,盛族家园 满两年 精装修 大平层,2015,0.6963788
万达中央华城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19072514310100100162.html,中楼层(共33层)|2016年建|5室2厅|132平米|南,中楼层(共33层),南,145.0,132.0,5室2厅,0,万达二期 精装五室 一次未住  看房提前约,2016,1.0984849
万达中央华城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19011414310100116240.html,低楼层(共33层)|2013年建|5室4厅|103.53平米|南,低楼层(共33层),南,125.0,103.53,5室4厅,0,万达住宅 精装下复式五房 满两年 采光无遮挡,2013,1.2073795
鸳鸯二村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19103114310100105389.html,中楼层(共6层)|1998年建|3室1厅|72平米|南,中楼层(共6层),南,33.0,72.0,3室1厅,0,鸳鸯二村 3室1厅 南,1998,0.45833334
八一大院,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19081814310100104414.html,高楼层(共5层)3室1厅|90平米|南,高楼层(共5层,南,42.0,90.0,3室1厅,0,此房满五不唯一 简单装修 简装顶楼 简单入住,0,0.46666667
鹊桥小区四村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19100514310100106526.html,高楼层(共6层)2室2厅|97平米|南,高楼层(共6层,南,55.0,97.0,2室2厅,0,鹊桥小区四村 2室2厅 南,0,0.5670103
深业华府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19052514310100110859.html,中楼层(共32层)|2013年建|5室2厅|202平米|南北,中楼层(共32层),南北,193.0,202.0,5室2厅,0,深业华府 大平层 楼间距大 采光好 户型方正,2013,0.9554455
钢城花园三村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19100314310100100395.html,高楼层(共6层)2室2厅|96平米|南,高楼层(共6层,南,75.0,96.0,2室2厅,0,钢城花园三村 2室2厅 南,0,0.78125
春晖悦府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19080114310100102723.html,高楼层(共7层)4室2厅|117平米|南,高楼层(共7层,南,210.0,117.0,4室2厅,0,春晖悦府洋房 电梯入户 顶楼带跃层 两个露头 采光通透,0,1.7948718
万达荣府1号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19082414310100100924.html,中楼层(共31层)3室2厅|121平米|南,中楼层(共31层,南,133.0,121.0,3室2厅,0,此房子不满2年，中间楼层采光无遮挡，万达生活居.,0,1.0991735
映翠景苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19070214310100101890.html,高楼层(共18层)2室2厅|98.26平米|南,高楼层(共18层,南,57.0,98.26,2室2厅,0,映翠景苑 景色好 视野开阔 采光充足 配套齐全,0,0.5800936
万达荣府1号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19091914310100105937.html,中楼层(共28层)2室2厅|88平米|南,中楼层(共28层,南,76.0,88.0,2室2厅,0,万达荣府1号 2室2厅 南,0,0.8636364
万达中央华城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101414310100106354.html,中楼层(共33层)|2013年建|2室1厅|89.12平米|南,中楼层(共33层),南,83.0,89.12,2室1厅,0,万达中央华城 2室1厅 南,2013,0.93132854
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19051214310100105546.html,高楼层(共6层)|2008年建|3室2厅|116平米|南,高楼层(共6层),南,103.0,116.0,3室2厅,0,康泰佳苑 3室2厅 南,2008,0.88793105
映翠花园五村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19042214310100101570.html,中楼层(共6层)|2013年建|3室2厅|93.72平米|南北,中楼层(共6层),南北,58.5,93.72,3室2厅,0,满两年 毛坯三居室 采光充足 有钥匙随时可看,2013,0.62419975
深业华府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19080714310100100497.html,高楼层(共33层)4室2厅|148平米|北东南,高楼层(共33层,北东南,140.0,148.0,4室2厅,0,深业华府 4室2厅 北 东南,0,0.9459459
鸳鸯小区三村(红旗中路),马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18111414310100100518.html,高楼层(共6层)|2003年建|3室2厅|105平米|南北,高楼层(共6层),南北,58.0,105.0,3室2厅,0,鸳鸯小区三村(红旗中路) 3室2厅 南 北,2003,0.552381
钟鼎悦城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101314310100107680.html,高楼层(共18层)2室2厅|105平米|南,高楼层(共18层,南,102.0,105.0,2室2厅,0,钟鼎悦城 2室2厅 南,0,0.9714286
深业华府春天里,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19090214310100105878.html,高楼层(共18层)4室1厅|137平米|南,高楼层(共18层,南,128.0,137.0,4室1厅,0,深业华府春天里 4室1厅 南,0,0.93430656
鹊桥小区四村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19010914310100100324.html,高楼层(共6层)|1997年建|4室3厅|147平米|南,高楼层(共6层),南,71.0,147.0,4室3厅,0,鹊桥四村大户型 采光不挡 配套成熟,1997,0.4829932
钢城花园二村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19092414310100106884.html,高楼层(共6层)3室2厅|130平米|南,高楼层(共6层,南,100.0,130.0,3室2厅,0,钢城花园二村 3室2厅 南,0,0.7692308
钢城花园一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19071814310100103198.html,高楼层(共6层)|2000年建|2室2厅|100.32平米|南,高楼层(共6层),南,80.0,100.32,2室2厅,0,钢城花园一村 2室2厅 南,2000,0.79744816
翡翠城市花园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19090414310100109760.html,高楼层(共6层)2室1厅|120平米|南,高楼层(共6层,南,58.0,120.0,2室1厅,0,翡翠城市花园 2室1厅 南,0,0.48333332
双岗新村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101614310100102740.html,高楼层(共6层)2室1厅|55平米|南,高楼层(共6层,南,25.5,55.0,2室1厅,0,双岗新村 2室1厅 南,0,0.46363637
翡翠园一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19102314310100102445.html,高楼层(共6层)|2001年建|3室2厅|98.3平米|南,高楼层(共6层),南,64.0,98.3,3室2厅,0,翡翠园一村 3室2厅 南,2001,0.65106815
钟鼎悦城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101214310100110088.html,低楼层(共24层)1室1厅|75.6平米|南,低楼层(共24层,南,77.0,75.6,1室1厅,0,钟鼎悦城 1室1厅 南,0,1.0185186
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19040914310100101966.html,低楼层(共10层)|2010年建|5室2厅|176平米|南,低楼层(共10层),南,185.0,176.0,5室2厅,0,康泰佳苑，5室2厅，户型正，采光牛，速来！！,2010,1.0511364
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19072014310100100255.html,高楼层(共21层)1室2厅|66.53平米|东南,高楼层(共21层,东南,47.0,66.53,1室2厅,0,康泰佳苑 1室2厅 东南,0,0.70644826
盛泰名邸,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19111814310100115635.html,低楼层(共23层)2室1厅|94平米|南东南,低楼层(共23层,南东南,65.0,94.0,2室1厅,0,盛泰名邸 2室1厅 南 东南,0,0.69148934
钢城花园三村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19080714310100105079.html,中楼层(共6层)|2008年建|3室2厅|120平米|南,中楼层(共6层),南,105.0,120.0,3室2厅,0,钢城花园三村 3室2厅 南,2008,0.875
盛族家园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19091514310100109615.html,高楼层(共12层)3室2厅|128.47平米|南,高楼层(共12层,南,95.0,128.47,3室2厅,0,盛族家园 3室2厅 南,0,0.73947227
春晖悦府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19060314310100109857.html,中楼层(共6层)|2008年建|3室2厅|113平米|南,中楼层(共6层),南,168.8,113.0,3室2厅,0,春晖悦府 三房 电梯洋房 双卧室朝南,2008,1.4938053
翡翠园一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18101114310100196869.html,中楼层(共6层)|2002年建|3室2厅|123平米|南,中楼层(共6层),南,100.0,123.0,3室2厅,0,翡翠园一村 3室2厅 南,2002,0.8130081
钢城花园二村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19091914310100107435.html,高楼层(共6层)3室2厅|126平米|南北,高楼层(共6层,南北,85.0,126.0,3室2厅,0,钢城花园二村 3室2厅 南 北,0,0.67460316
钢城花园二村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19102214310100102644.html,中楼层(共11层)2室2厅|98.18平米|南,中楼层(共11层,南,78.0,98.18,2室2厅,0,钢城花园二村 2室2厅 南,0,0.79445916
雨山路3号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19040914310100106850.html,高楼层(共6层)|2008年建|5室3厅|186平米|南北,高楼层(共6层),南北,113.0,186.0,5室3厅,0,顶楼复式，房间多，空间大，产证面积大 地段好,2008,0.6075269
万达中央华城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18101114310100184637.html,高楼层(共33层)|2016年建|3室2厅|132平米|南,高楼层(共33层),南,160.0,132.0,3室2厅,0,万达中央华城 3室2厅 南,2016,1.2121212
映翠花园五村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19090214310100102764.html,中楼层(共6层)3室2厅|93平米|南北,中楼层(共6层,南北,70.0,93.0,3室2厅,0,映翠花园五村 3室2厅 南 北,0,0.75268817
映翠景苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19110714310100110390.html,中楼层(共32层)2室2厅|89平米|南,中楼层(共32层,南,63.5,89.0,2室2厅,0,映翠景苑 2室2厅 南,0,0.71348315
翡翠城市花园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101014310100100433.html,低楼层(共6层)3室1厅|89平米|南,低楼层(共6层,南,66.0,89.0,3室1厅,0,翡翠城市花园 3室1厅 南,0,0.74157304
钟鼎悦城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19110814310100102085.html,低楼层(共7层)3室2厅|133.02平米|南,低楼层(共7层,南,155.0,133.02,3室2厅,0,此房地段好生活方便 旁边商场 菜场齐全有地下车库。,0,1.1652383
盛族家园,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19081914310100107349.html,低楼层(共12层)3室2厅|134平米|南,低楼层(共12层,南,90.0,134.0,3室2厅,0,盛族家园 3室2厅 南,0,0.67164177
深业华府春天里,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19081814310100106546.html,低楼层(共34层)3室2厅|97.07平米|南,低楼层(共34层,南,92.0,97.07,3室2厅,0,深业华府毛坯三房，楼层好，采光无忧！,0,0.94776964
钢城花园一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18101514310100109919.html,高楼层(共6层)|2012年建|3室2厅|138平米|东南,高楼层(共6层),东南,103.0,138.0,3室2厅,0,钢城花园，好户型，毛坯房急售，速度速度!,2012,0.7463768
钟鼎悦城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19052814310100103593.html,中楼层(共11层)|2012年建|3室2厅|115平米|南,中楼层(共11层),南,145.0,115.0,3室2厅,0,钟鼎悦城 3室2厅 南,2012,1.2608696
深业华府春天里,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19110714310100111648.html,低楼层(共34层)3室2厅|96.3平米|南北,低楼层(共34层,南北,95.0,96.3,3室2厅,0,深业华府春天里 3室2厅 南 北,0,0.9865005
鸳鸯小区一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19082914310100100310.html,高楼层(共6层)2室1厅|54平米|北南,高楼层(共6层,北南,24.8,54.0,2室1厅,0,满五唯一，南北通透，采光不挡，交通便利大润发商圈,0,0.45925924
八一大院,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19050714310100104355.html,高楼层(共6层)2室1厅|72平米|南,高楼层(共6层,南,43.6,72.0,2室1厅,0,八一大院 2室1厅 南,0,0.60555553
万达公寓,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19102514310100109028.html,高楼层(共30层)|2015年建|1室1厅|58.8平米|南,高楼层(共30层),南,42.0,58.8,1室1厅,0,万达公寓 1室1厅 南,2015,0.71428573
深业华府春天里,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19042614310100106162.html,高楼层(共18层)3室2厅|94.99平米|南,高楼层(共18层,南,103.0,94.99,3室2厅,0,地理位置好，采光前后无遮挡，同时价格美丽,0,1.0843247
翡翠园一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19082014310100104918.html,低楼层(共6层)|2001年建|3室2厅|93.29平米|南,低楼层(共6层),南,87.0,93.29,3室2厅,0,翡翠园一村 3室2厅 南,2001,0.9325758
映翠花园五村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19081314310100107050.html,高楼层(共6层)3室2厅|116平米|南,高楼层(共6层,南,72.0,116.0,3室2厅,0,映翠花园 采光充足 三室两厅户型 看房方便,0,0.62068963
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101514310100108262.html,高楼层(共21层)|2007年建|2室2厅|72.21平米|南北,高楼层(共21层),南北,50.0,72.21,2室2厅,0,康泰佳苑 2室2厅 南 北,2007,0.6924249
钟鼎悦城,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19022714310100113071.html,低楼层(共15层)|2000年建|3室2厅|106平米|南,低楼层(共15层),南,116.0,106.0,3室2厅,0,钟鼎悦城 3室2厅 南,2000,1.0943396
鸳鸯小区一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19110614310100102744.html,中楼层(共7层)|2003年建|2室1厅|67平米|南,中楼层(共7层),南,30.0,67.0,2室1厅,0,鸳鸯小区一村 2室1厅 南,2003,0.4477612
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19052214310100108228.html,高楼层(共6层)|2006年建|3室2厅|146.76平米|南,高楼层(共6层),南,135.0,146.76,3室2厅,0,康泰佳苑 3室2厅 南,2006,0.9198692
钢城花园二村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19110114310100107349.html,低楼层(共11层)3室2厅|118平米|南北,低楼层(共11层,南北,83.0,118.0,3室2厅,0,钢城花园二村 简装三房 价格低 采光好 南北通透,0,0.7033898
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18101114310100256960.html,高楼层(共6层)|2004年建|5室2厅|173平米|南,高楼层(共6层),南,210.0,173.0,5室2厅,0,200万装修 多层顶楼带跃层。卖方包税。,2004,1.2138728
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19092914310100104431.html,低楼层(共11层)3室2厅|151平米|南,低楼层(共11层,南,138.0,151.0,3室2厅,0,康泰佳苑 3室2厅 南,0,0.9139073
翡翠园一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19080314310100100864.html,高楼层(共6层)|2000年建|3室2厅|132.24平米|南,高楼层(共6层),南,92.0,132.24,3室2厅,0,翡翠园一村 3室2厅 南,2000,0.69570476
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19030914310100103110.html,低楼层(共21层)|2007年建|2室1厅|72平米|南,低楼层(共21层),南,49.0,72.0,2室1厅,0,两证齐全   满五唯一   无贷款目前出租,2007,0.6805556
雨山路3号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19061814310100101260.html,高楼层(共18层)|2009年建|3室2厅|180平米|南北,高楼层(共18层),南北,155.0,180.0,3室2厅,0,雨丰花园精装修基本未住装修保养新 视野开阔交通便利,2009,0.8611111
深业华府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19052214310100101055.html,低楼层(共33层)|2013年建|3室1厅|100.09平米|南,低楼层(共33层),南,158.0,100.09,3室1厅,0,深业华府 3室1厅 南,2013,1.5785793
钢城花园一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18101414310100103619.html,中楼层(共6层)|2010年建|2室2厅|98.4平米|南,中楼层(共6层),南,76.0,98.4,2室2厅,0,钢城花园一村 2室2厅 南,2010,0.7723577
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19062714310100101134.html,低楼层(共21层)2室1厅|66.53平米|南,低楼层(共21层,南,44.5,66.53,2室1厅,0,康泰佳苑 2室1厅 南,0,0.6688712
钢城花园三村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19100414310100103650.html,低楼层(共6层)2室1厅|81平米|南,低楼层(共6层,南,67.5,81.0,2室1厅,0,钢城花园三村 2室1厅 南,0,0.8333333
康泰佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19091714310100101012.html,高楼层(共6层)3室2厅|111.31平米|南,高楼层(共6层,南,98.0,111.31,3室2厅,满五年,精装修 采光好  价格优惠  业主诚心出售,0,0.8804241
万达荣府1号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19062914310100104430.html,高楼层(共32层)2室2厅|94平米|南,高楼层(共32层,南,82.0,94.0,2室2厅,0,万达荣府壹号 新空毛坯房 可根据自己喜爱设计,0,0.87234044
万达公寓,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19012014310100101860.html,中楼层(共30层)|2015年建|1室1厅|75.15平米|西南,中楼层(共30层),西南,48.0,75.15,1室1厅,0,万达公寓 精装朝南  拎包即可入住,2015,0.63872254
鸳鸯小区一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19102314310100106716.html,低楼层(共6层)3室1厅|82平米|南,低楼层(共6层,南,42.0,82.0,3室1厅,0,鸳鸯小区一村 3室1厅 南,0,0.5121951
万达荣府1号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19070214310100109837.html,高楼层(共32层)2室2厅|94平米|南北,高楼层(共32层,南北,82.0,94.0,2室2厅,0,万达荣府1号，三开南，楼层好，阳光充足。,0,0.87234044
万达荣府1号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19110614310100103490.html,中楼层(共31层)3室2厅|132平米|北南,中楼层(共31层,北南,118.0,132.0,3室2厅,0,万达荣府一号，毛坯三房，户型好，采光不挡！,0,0.8939394
钢城花园二村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19033014310100103920.html,低楼层(共11层)|2009年建|3室2厅|112平米|南,低楼层(共11层),南,73.0,112.0,3室2厅,0,钢城花园二村，小高层的架空一楼,2009,0.65178573
映翠花园五村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19062414310100103853.html,中楼层(共6层)|2013年建|2室2厅|75平米|南,中楼层(共6层),南,50.0,75.0,2室2厅,0,映翠花园五村 2室2厅 南,2013,0.6666667
深业华府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19083114310100103429.html,高楼层(共33层)|2015年建|2室1厅|91.08平米|南,高楼层(共33层),南,86.0,91.08,2室1厅,0,深业华府好楼层，价格可谈，采光好随时看房,2015,0.94422483
万达荣府1号,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19101014310100113367.html,高楼层(共31层)3室2厅|121.03平米|南,高楼层(共31层,南,110.0,121.03,3室2厅,0,万达荣府1号 3室2厅 南,0,0.9088656
深业华府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/18120414310100100387.html,高楼层(共32层)|2012年建|3室1厅|100.1平米|南,高楼层(共32层),南,125.0,100.1,3室1厅,0,深业华府大复式，上下150，楼层好视野开阔 价格美丽,2012,1.2487513
深业华府春天里,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19080714310100102931.html,低楼层(共34层)3室2厅|112平米|南,低楼层(共34层,南,118.0,112.0,3室2厅,0,此房格局比较不错，经典大三房，现房交付,0,1.0535715
昕源佳苑,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19110314310100104415.html,低楼层(共6层)2室2厅|90.74平米|南,低楼层(共6层,南,68.0,90.74,2室2厅,0,昕源佳苑 2室2厅 南,0,0.7493939
钢城花园三村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19060214310100102958.html,高楼层(共6层)|2007年建|2室2厅|105平米|南,高楼层(共6层),南,95.0,105.0,2室2厅,0,钢城花园三村 2室2厅 南,2007,0.9047619
深业华府,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19111114310100107932.html,低楼层(共33层)5室2厅|182平米|南,低楼层(共33层,南,155.0,182.0,5室2厅,0,深业华府 5室2厅 南,0,0.85164833
鸳鸯小区三村(红旗中路),马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19031214310100107219.html,高楼层(共6层)2室1厅|71平米|南,高楼层(共6层,南,36.0,71.0,2室1厅,0,满两年   无贷款    两卧室朝南   普通装修,0,0.5070422
翡翠园一村,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19031514310100104519.html,高楼层(共6层)|2002年建|3室2厅|112.51平米|南,高楼层(共6层),南,70.0,112.51,3室2厅,0,翡翠园一村 3室2厅 南,2002,0.62216693
深业华府春天里,马鞍山,2019-11-26,花山区,安民,https://mas.ke.com/ershoufang/19040914310100102062.html,高楼层(共18层)|2016年建|3室2厅|94.94平米|南北,高楼层(共18层),南北,90.0,94.94,3室2厅,0,深业华府春天里 3室2厅 南 北,2016,0.9479671
